,Stock Symbol,time,close,0,1,2,3,4,5,6,7,8,9,10,11,12
0,GOOG,2018-09-13,1175.33,0.5493413708417059,0.5273370667926143,0.5548231094735021,0.13412080176736202,0.2697945123462918,0.0,0.3658238778890441,0.3192214405199051,0.46341710905885514,0.9720478949312795,0.9324861720210693,0.0,0.0
1,GOOG,2018-09-14,1172.53,0.5726724715338243,0.5328041186931607,0.5705964477964245,0.04578243570694934,0.2534582770250776,0.0,0.332234604848565,0.29639926874136446,0.4072698455773006,0.9679947672217591,0.9226964924114105,0.0,0.0
2,GOOG,2018-09-17,1156.05,0.5476668899307886,0.52321042155639,0.5294337775986642,0.11151350768234985,0.2500565367490507,0.0,0.332234604848565,0.29639926874136446,0.4072698455773006,0.9441392164385801,0.86507723355954,0.0,0.0
3,GOOG,2018-09-18,1161.22,0.5112469301183298,0.5197163277797321,0.5382423213103422,0.09286881760980065,0.2636807678554022,0.0,0.35563083896614384,0.30422450909016463,0.4632791247783218,0.9516230269418854,0.8831531777191994,0.0,0.0
4,GOOG,2018-09-19,1171.09,0.5332663540968969,0.5110714578323128,0.5310170125795213,0.09063876502225973,0.263099890102218,0.0,0.36168246652943253,0.30994451108939847,0.47002792242536084,0.9659103015998752,0.9176617996454244,0.0,0.0
5,GOOG,2018-09-20,1186.87,0.5751562848850194,0.5613141166208022,0.5850772906531558,0.09680331933355876,0.27693217971900974,0.0,0.40468581737696824,0.32046491921539066,0.5810426574551297,0.9887525709570314,0.9728336385948797,0.0,0.0
6,GOOG,2018-09-21,1166.09,0.6086738111185532,0.5683023041741166,0.5640058723624741,0.6733892176050867,0.4166055736926956,0.0,0.4238662669630711,0.3295856908562316,0.6212943429801321,0.9586725740246437,0.9001802283325615,0.0,0.0
7,GOOG,2018-09-24,1173.37,0.5114701942397861,0.5254996554100622,0.508938081119203,0.10507627051807023,0.42987225027392595,0.0,0.4238662669630711,0.3295856908562316,0.6212943429801321,0.9692107056683105,0.9256333956432199,0.0,0.0
8,GOOG,2018-09-25,1184.65,0.5644396070551467,0.5522475457003373,0.5696479461124384,0.05190202635632071,0.42256630268977424,0.0,0.4108979344163856,0.31442681801498606,0.6129187930902691,0.985539019706401,0.9650718208180278,0.0,0.0
9,GOOG,2018-09-26,1180.49,0.589556820718911,0.5743868467851927,0.5891217363769825,0.13974833040676704,0.42904238983436904,0.0,0.4131213008173869,0.31774083332900127,0.6128484126193647,0.9795172302434826,0.9505271535508353,0.0,0.0
10,GOOG,2018-09-27,1194.64,0.5939662871176603,0.5980924657699291,0.6146406056593454,0.10321553639563671,0.4270551936994448,0.0,0.4509341871442753,0.3398284851339294,0.68359405266298,1.0,1.0,0.0,0.0
11,GOOG,2018-09-28,1193.47,0.6083110069211877,0.577941183558,0.6171449955381556,0.12494948386973953,0.4290682539135585,0.0,0.44344206867329555,0.32912878473091367,0.6828316406096817,0.7715030891542837,0.8033536098600398,0.000511927920548827,0.2377991446510359
12,GOOG,2018-10-01,1195.31,0.6306932350971204,0.6215872342681443,0.6338409280635595,0.12077493420891605,0.410291341663913,0.0,0.44344206867329555,0.32912878473091367,0.6828316406096817,0.773816905402085,0.8094899611851001,0.000511927920548827,0.2377991446510359
13,GOOG,2018-10-02,1200.11,0.6057713775396296,0.621767963256592,0.6232764328276579,0.18066181796425207,0.4044338234385362,0.0,0.4256199080680862,0.32206698246492327,0.6424741044461408,0.7798529471191781,0.8254978322961923,0.000511927920548827,0.2377991446510359
14,GOOG,2018-10-03,1202.95,0.6449542308551015,0.6110748314400971,0.6440024180316066,0.1023924112942192,0.3714859740162585,0.0,0.41834699473523335,0.3177986695473959,0.6288948502107683,0.7834242720301877,0.8349691557520718,0.000511927920548827,0.2377991446510359
15,GOOG,2018-10-04,1168.19,0.617967180174146,0.5842666981536726,0.5338841071994009,0.27522620076093746,0.3846235757465982,0.0,0.4280937946269468,0.32702354638134734,0.6397481400840188,0.7397132689317617,0.7190454880238621,0.000511927920548827,0.2377991446510359
16,GOOG,2018-10-05,1157.35,0.540299173922751,0.5119446800614962,0.5037853709087763,0.0893815955391696,0.37574499392971694,0.0,0.43511227342447373,0.33314261828750447,0.6486538540331686,0.7260818743808511,0.6828943785689674,0.000511927920548827,0.2377991446510359
17,GOOG,2018-10-08,1148.97,0.49176713552132156,0.49537815733542834,0.4526716370649697,0.22498021508222643,0.4091619981048834,0.0,0.43511227342447373,0.33314261828750447,0.6486538540331686,0.7155439513018663,0.6549473028346964,0.000511927920548827,0.2377991446510359
18,GOOG,2018-10-09,1138.82,0.48071556150926575,0.45426231246355275,0.4820576297533026,0.11191999369058292,0.4132216354331991,0.0,0.4294716554951729,0.3315694731471691,0.6344931466351356,0.7027802379692206,0.6210973251267,0.000511927920548827,0.2377991446510359
19,GOOG,2018-10-10,1081.22,0.4386581826300513,0.3874528297340154,0.31958317740867637,0.3597600608459877,0.46970804774738195,0.0,0.4189576376200154,0.3244729691501419,0.6168144597239784,0.6303477356929136,0.4290028685381424,0.000511927920548827,0.2377991446510359
20,GOOG,2018-10-11,1079.32,0.27640098236213495,0.30982972919568397,0.28256426494717735,0.40950618839593045,0.5318680241161259,0.0,0.34158996699362326,0.28790312825918607,0.45401127234075556,0.6279584691659709,0.42266641986186526,0.000511927920548827,0.2377991446510359
21,GOOG,2018-10-12,1110.08,0.3742464835900874,0.33573421753986876,0.33475920435245676,0.25561134716026374,0.5792305960270646,0.0,0.3866718522758979,0.3171682547668939,0.5322143550371157,0.6666394372773271,0.5252501949974979,0.000511927920548827,0.2377991446510359
22,GOOG,2018-10-15,1092.25,0.3767861129716459,0.33105454159899406,0.3422378306802152,0.12345625516152925,0.5819263124199062,0.0,0.3866718522758979,0.3171682547668939,0.5322143550371157,0.6442180567962469,0.4657876228606641,0.000511927920548827,0.2377991446510359
23,GOOG,2018-10-16,1121.28,0.36472985041303874,0.36350623876468147,0.38109905293762036,0.2242885361699119,0.6115903650411939,0.0,0.39591369747442623,0.3192214405199051,0.5565108506641268,0.6807235348400363,0.5626018950705753,0.000511927920548827,0.2377991446510359
