,Stock Symbol,time,close,0,1,2,3,4,5,6,7,8,9,10,11,12
0,HSY,2018-09-13,106.6,0.07581764122893975,0.07244199632782489,0.10116776315789489,0.21352571007182952,0.387287613942467,0.8861698415834522,0.365603944220476,0.3189010855752713,0.46341710905885514,0.3495890493349578,1.0,0.6447724432786348,0.0
1,HSY,2018-09-14,105.97,0.08704988437396777,0.0746119178768152,0.10115131578947367,0.193228115211049,0.35623361294777434,0.9000373336596155,0.3320012557854091,0.2960638143966404,0.4072698455773006,0.335550229551441,0.9775992370828193,0.6447724432786348,0.0
2,HSY,2018-09-17,103.77,0.07416584076643562,0.060257052245034304,0.07467105263157903,0.5028214395002963,0.3133084852455257,0.9497841689421269,0.3320012557854091,0.2960638143966404,0.4072698455773006,0.28652577934185963,0.8993743454110521,0.6447724432786348,0.0
3,HSY,2018-09-18,103.44,0.033366369342583635,0.027875146052411814,0.04029605263157876,0.23345924822289443,0.3205986090659607,0.9574287051472672,0.35541158537540735,0.3039056325071047,0.4632791247783218,0.27917211235191974,0.8876406118435516,0.6447724432786348,0.0
4,HSY,2018-09-19,102.66,0.040799471423851985,0.026539809714571705,0.052483552631579,0.07576034462124129,0.2996018121090642,0.9756929765638904,0.3614275821284299,0.30957302317690927,0.47002792242536084,0.2617907161716144,0.859906333335207,0.6447724432786348,0.0
5,HSY,2018-09-20,103.45,0.023290386521308326,0.023869137038891708,0.055838815789473806,0.15862803652320112,0.3029492461202947,0.9571963357047475,0.4044280637996757,0.32009817727797496,0.5810426574551297,0.27939495041737406,0.8879961799161582,0.6447724432786348,0.0
6,HSY,2018-09-21,103.9,0.04344235216385872,0.04089467534635283,0.07450657894736845,0.34677584068075734,0.3499925268034738,0.9467860181888719,0.4236150619020284,0.32922961591840494,0.6212943429801321,0.28942267852474446,0.9039967248570013,0.6447724432786348,0.0
7,HSY,2018-09-24,102.19,0.03716551040634286,0.02587214154565176,0.04786184210526323,0.0684971266035874,0.3310806787526779,0.986832990596284,0.4236150619020284,0.32922961591840494,0.6212943429801321,0.2513173108503408,0.8431946522491502,0.6447724432786348,0.0
8,HSY,2018-09-25,102.29,0.008919722497522375,0.0040060090135203286,0.04457236842105261,0.15255122772392177,0.34639714880906647,0.9844542014833653,0.4106436804839955,0.31406067129912185,0.6129187930902691,0.25354569475386857,0.8467503274772801,0.6447724432786348,0.0
9,HSY,2018-09-26,102.0,0.016187644532540624,0.011183441829410556,0.04580592105263159,0.11657984487457601,0.35473910046810664,0.9913655396133445,0.41286689854236686,0.3173743599254464,0.6128484126193647,0.2470833811087405,0.8364388662002065,0.6447724432786348,0.0
