,Stock Symbol,time,close,0,1,2,3,4,5,6,7,8,9,10,11,12
0,CBS,2018-09-13,56.21,0.8815207780725023,0.8792003402807314,0.9059714795008915,0.205794060287819,0.3212397743854517,0.06299442465344529,0.365603944220476,0.3189010855752713,0.46341710905885514,0.885533218413292,0.9872471428969969,0.0,0.0
1,CBS,2018-09-14,55.85,0.9173297966401417,0.8711186729051466,0.9086452762923352,0.19550016082032262,0.3444948430899556,0.07341107836218086,0.3320012557854091,0.2960638143966404,0.4072698455773006,0.8771245433640982,0.9785848248673779,0.0,0.0
2,CBS,2018-09-17,56.28,0.9036251105216622,0.8736707783921733,0.9077540106951871,0.23375126800639012,0.37232480899800846,0.060984439186269945,0.3320012557854091,0.2960638143966404,0.4072698455773006,0.8871682386903483,0.9889314825561282,0.0,0.0
3,CBS,2018-09-18,55.67,0.9164456233421749,0.8626116546150573,0.9077540106951871,0.1325496923431604,0.3907532992704865,0.07866992506157167,0.35541158537540735,0.3039056325071047,0.4632791247783218,0.8729202053765339,0.974253665783414,0.0,0.0
4,CBS,2018-09-19,55.97,0.8978779840848807,0.8647384091875796,0.9113190730837788,0.36095406711055233,0.4311237162287761,0.06992397077153045,0.3614275821284299,0.30957302317690927,0.47002792242536084,0.8799274347385178,0.9814722641644815,0.0,0.0
5,CBS,2018-09-20,56.7,0.9084880636604773,0.8853679285410465,0.9322638146167557,0.13050864246403138,0.4450563456141139,0.0490287504125162,0.4044280637996757,0.32009817727797496,0.5810426574551297,0.8969783603526871,0.9990375202342989,0.0,0.0
6,CBS,2018-09-21,56.74,0.9297082228116713,0.8885580603998295,0.9478609625668448,0.4526665006153487,0.5035056246070143,0.04789934450982081,0.4236150619020284,0.32922961591840494,0.6212943429801321,0.8979126577861389,1.0,0.0,0.0
7,CBS,2018-09-24,56.58,0.940760389036251,0.8928115695448742,0.9407308377896615,0.23919030836149402,0.5371720877852201,0.05242654889408982,0.4236150619020284,0.32922961591840494,0.6212943429801321,0.8941754680523326,0.9961500809371955,0.0,0.0
8,CBS,2018-09-25,56.55,0.9389920424403184,0.8826031475967671,0.9514260249554365,0.21009490016419496,0.55324203802601,0.05327825240595452,0.4106436804839955,0.31406067129912185,0.6129187930902691,0.8934747452087277,0.9954282210437653,0.0,0.0
9,CBS,2018-09-26,56.5,0.9420866489832009,0.8991918332624411,0.9451871657754007,0.35221652718851365,0.6028050080518831,0.054699767185185655,0.41286689854236686,0.3173743599254464,0.6128484126193647,0.8923068741113647,0.9942251212674844,0.0,0.0
10,CBS,2018-09-27,56.55,0.9274977895667551,0.8800510421097403,0.9304812834224596,0.12424027806397683,0.6121083636738393,0.05327825240595452,0.4506694337672797,0.3394540513308687,0.68359405266298,0.8934747452087277,0.9954282210437653,0.0,0.0
11,CBS,2018-09-28,57.45,0.9261715296198052,0.9157805189281156,0.9396167557932262,0.15746552067360764,0.6241484465710775,0.028114098518970065,0.4431543304713766,0.32870914126505557,0.6828316406096817,0.9746198742163066,0.8199593359453003,0.004629629629629761,0.12027729636048534
12,CBS,2018-10-01,55.76,0.9748010610079574,0.9136537643555933,0.9113190730837788,0.23308927752901648,0.6494529765989691,0.07603625823918447,0.4431543304713766,0.32870914126505557,0.6828316406096817,0.9333771700492883,0.7850933588920923,0.004629629629629761,0.12027729636048534
13,CBS,2018-10-02,56.51,0.8996463306808138,0.8745214802211823,0.9237967914438503,0.25031344444783465,0.6737027930015586,0.05441526337878111,0.42533335895770624,0.3216480351346154,0.6424741044461408,0.951680145391874,0.8005664256897875,0.004629629629629761,0.12027729636048534
14,CBS,2018-10-03,55.91,0.9363395225464191,0.8757975329646956,0.919385026737968,0.2822109467801446,0.6772334499896412,0.0716656529474895,0.4180609308724,0.317391709080558,0.6288948502107683,0.9370377654881796,0.788187972279293,0.004629629629629761,0.12027729636048534
15,CBS,2018-10-04,56.02,0.8978779840848807,0.8630072309655465,0.9144385026737969,0.22337833533874252,0.6039810641814815,0.06847541938763535,0.42776402517997486,0.3265462799278036,0.6397481400840188,0.9397222019581795,0.7904573554575689,0.004629629629629761,0.12027729636048534
16,CBS,2018-10-05,55.32,0.9204244031830238,0.8717566992769032,0.8988413547237077,0.0961029725662998,0.5413096302990131,0.08899342927744147,0.4346880969145857,0.3325259553896178,0.6486538540331686,0.9226394250952243,0.776015826455607,0.004629629629629761,0.12027729636048534
17,CBS,2018-10-08,57.05,0.8673740053050396,0.9119523606975755,0.8756684491978612,0.4696943959253839,0.4757820030674448,0.03920014727089627,0.4346880969145857,0.3325259553896178,0.6486538540331686,0.9648582873051987,0.8117070337177401,0.004629629629629761,0.12027729636048534
18,CBS,2018-10-09,57.38,0.9522546419098143,0.9562228838792002,0.964795008912656,0.32301638251579284,0.4809804474347147,0.03004299940463695,0.42907525414045805,0.33099344668808905,0.6344931466351356,0.9729115967151982,0.8185151829759498,0.004629629629629761,0.12027729636048534
19,CBS,2018-10-10,55.53,0.9717064544650753,0.9098256061250527,0.9099821746880568,0.19042883466857768,0.46842288227386975,0.08278371036469401,0.41857759422399327,0.32392077445424106,0.6168144597239784,0.9277642575985499,0.7803482850870411,0.004629629629629761,0.12027729636048534
20,CBS,2018-10-11,53.82,0.88815207780725,0.8341131433432578,0.8319964349376114,0.25378128838279274,0.47572750673545383,0.1347578395915443,0.34128945376518943,0.2874644165129675,0.45401127234075556,0.8860334744100535,0.7450696929985252,0.004629629629629761,0.12027729636048534
21,CBS,2018-10-12,54.32,0.8364279398762158,0.796682262866865,0.8311051693404634,0.14850478190202662,0.46857386173331717,0.11922220409380535,0.386325275912409,0.3166630445658689,0.5322143550371157,0.8982354582804224,0.7553850708175525,0.004629629629629761,0.12027729636048534
22,CBS,2018-10-15,54.36,0.8169761273209548,0.803062526584432,0.8431372549019605,0.06769595753049576,0.4432968926098343,0.11799169920473052,0.386325275912409,0.3166630445658689,0.5322143550371157,0.8992116163233783,0.7562103010264776,0.004629629629629761,0.12027729636048534
23,CBS,2018-10-16,55.05,0.8470380194518123,0.8183751595065927,0.8533868092691623,0.3574114738546546,0.4775253932945053,0.09704696766916898,0.39553910568249023,0.3186755465588199,0.5565108506641268,0.9160503536755944,0.7704455224416309,0.004629629629629761,0.12027729636048534
24,CBS,2018-10-17,55.86,0.8691423519009727,0.8553806890684814,0.8890374331550803,0.15189612799391794,0.4457025563317738,0.07311991318047895,0.3942552755361068,0.31634497672215534,0.5574270694702443,0.9358175670085491,0.7871564344835595,0.004629629629629761,0.12027729636048534
25,CBS,2018-10-18,56.17,0.9022988505747127,0.8885580603998295,0.928698752228164,0.15910782008161925,0.45005592827468266,0.06414523653240445,0.38476354350872916,0.3122910574777339,0.5365442912690626,0.9433827964711352,0.7935519687064612,0.004629629629629761,0.12027729636048534
26,CBS,2018-10-19,57.2,0.9279398762157383,0.9085495533815393,0.9436274509803924,0.13641270227887511,0.40191571840831,0.03502470892079801,0.38998106053656184,0.31354597969747633,0.5500557880488208,0.96851888274409,0.8148016469666324,0.004629629629629761,0.12027729636048534
27,CBS,2018-10-22,56.8,0.954022988505747,0.9072735006380264,0.9389483065953654,0.10505024771750107,0.38149689433455336,0.046208218135172174,0.38998106053656184,0.31354597969747633,0.5500557880488208,0.958757295832982,0.8065493447390724,0.004629629629629761,0.12027729636048534
28,CBS,2018-10-23,56.26,0.9089301503094609,0.8728200765631644,0.9073083778966131,0.06688770317717835,0.359697869141518,0.06155821069171585,0.38938220074266955,0.3123488879947728,0.5507139520277837,0.9455791539196572,0.7954087367111198,0.004629629629629761,0.12027729636048534
29,CBS,2018-10-24,53.28,0.9133510167992924,0.8643130582730751,0.8083778966131905,0.47997526890303227,0.3791453277040774,0.15186383375768853,0.38910429848537315,0.31426307810875775,0.5458534973794447,0.8728553324967288,0.7339290849705726,0.004629629629629761,0.12027729636048534
30,CBS,2018-10-25,54.68,0.8134394341290891,0.8090174393874945,0.8137254901960786,0.2589343579439863,0.39964848468523984,0.1082124735075023,0.38655620877410596,0.31247611513225815,0.5416996062733566,0.907020886222639,0.7628121428361874,0.004629629629629761,0.12027729636048534
31,CBS,2018-10-26,53.83,0.8156498673740054,0.7954062101233517,0.8150623885918002,0.18449636136916625,0.4037631241007773,0.134444298244639,0.36574093829097426,0.29999628955528035,0.5034327405755601,0.8862775139207926,0.7452760005853336,0.004629629629629761,0.12027729636048534
32,CBS,2018-10-29,54.13,0.8359858532272326,0.8166737558485748,0.8163992869875223,0.1588970357391803,0.39246956775771835,0.12509193675669095,0.36574093829097426,0.29999628955528035,0.5034327405755601,0.8935987038726396,0.7514652273597351,0.004629629629629761,0.12027729636048534
33,CBS,2018-10-30,56.24,0.8351016799292663,0.8600595491280305,0.8484848484848486,0.1510303472626143,0.3773566769092268,0.06213238970174895,0.3683359973978408,0.3003606218126249,0.5107059625881839,0.9450910748981791,0.7949961216758115,0.004629629629629761,0.12027729636048534
34,CBS,2018-10-31,57.35,0.9372236958443854,0.9310931518502763,0.9527629233511585,0.14574710022904766,0.3565841257281882,0.03087111180728086,0.3742345706618648,0.3038246697832504,0.5216907343169418,0.9721794772570458,0.8178962603538333,0.004629629629629761,0.12027729636048534
35,CBS,2018-11-01,58.49,0.975243147656941,0.9829859634198208,0.9980837789661319,0.3134381531549765,0.3702930473380026,0.0,0.3791702713161012,0.3076819652697398,0.5288908198474251,1.0,0.84141532179228,0.004629629629629761,0.12027729636048534
36,CBS,2018-11-02,56.17,0.9681697612732096,0.9999999999999998,0.9237967914438503,0.3318910939987136,0.406184757443813,0.06414523653240445,0.40897235282391714,0.3141878984366073,0.6074813163175756,0.9433827964711352,0.7935519687064612,0.004629629629629761,0.12027729636048534
37,CBS,2018-11-05,57.3,0.9297082228116713,0.9213100808166736,0.9420677361853831,0.14867368913951817,0.35731892791887954,0.03225322858882529,0.40897235282391714,0.3141878984366073,0.6074813163175756,0.9709592797033508,0.8168647225580994,0.004629629629629761,0.12027729636048534
38,CBS,2018-11-06,57.79,0.960212201591512,0.934495959166312,0.9661319073083781,0.05779171621905521,0.3169463816777769,0.01881161912505802,0.43465286986788615,0.3186986787656354,0.6774996303242289,0.9829172231370451,0.8269737927903185,0.004629629629629761,0.12027729636048534
39,CBS,2018-11-07,57.81,0.9999999999999998,0.9370480646533388,0.9572192513368982,0.0877634837065277,0.30131864355315974,0.018267822546826018,0.43166248501472465,0.32413474736728476,0.6568648800175614,0.9834053021585232,0.8273864079639353,0.004629629629629761,0.12027729636048534
40,CBS,2018-11-08,57.92,0.9880636604774538,0.9541982135261586,1.0,0.05480165595536582,0.2710299282410399,0.015283652576001616,0.4099743665967042,0.314598495107583,0.6097238710598238,0.986089738628523,0.8296557910039022,0.004629629629629761,0.12027729636048534
41,CBS,2018-11-09,57.55,0.9942528735632188,0.9498085920884731,0.9857397504456329,0.07805542657776363,0.260306114746625,0.025366664742521694,0.40026735817282927,0.30605692774094895,0.5975761526745822,0.9770602711755674,0.8220224115367674,0.004629629629629761,0.12027729636048534
