,Stock Symbol,time,close,0,1,2,3,4,5,6,7,8,9,10,11,12
0,ORCL,2018-09-13,48.96,0.3655413271245638,0.3552158273381294,0.3734870317002885,0.312311819043434,0.3746362457326801,0.47424763773712053,0.365603944220476,0.3189010855752713,0.46341710905885514,0.9217142208440476,0.040109351259847825,1.0,1.0
1,ORCL,2018-09-14,49.25,0.34575087310826547,0.337529976019185,0.3769452449567723,0.27473267183351685,0.3945853279463602,0.4531695294651308,0.3320012557854091,0.2960638143966404,0.4072698455773006,0.9297081913302525,0.04539649300937776,1.0,1.0
2,ORCL,2018-09-17,49.18,0.3672875436554133,0.3669064748201438,0.38645533141210375,0.44196644762424775,0.43796726464922314,0.45823458995342436,0.3320012557854091,0.2960638143966404,0.4072698455773006,0.9277786121943359,0.04412028636762155,1.0,1.0
3,ORCL,2018-09-18,49.03,0.26251455180442385,0.34292565947242215,0.2858789625360232,0.5191034759220482,0.49036040369904027,0.4691369890570929,0.35541158537540735,0.3039056325071047,0.4632791247783218,0.9236437999799645,0.04138555790160403,1.0,1.0
4,ORCL,2018-09-19,49.43,0.3445867287543658,0.34292565947242215,0.3608069164265131,0.29004561319161276,0.5164589770376822,0.4402109643210079,0.3614275821284299,0.30957302317690927,0.47002792242536084,0.9346699658849549,0.04867816702291139,1.0,1.0
5,ORCL,2018-09-20,50.43,0.38766006984866097,0.4349520383693046,0.41268011527377535,0.40084123666649996,0.5538014380406098,0.3699034617173971,0.4044280637996757,0.32009817727797496,0.5810426574551297,0.9622353811601476,0.06690969037250838,1.0,1.0
6,ORCL,2018-09-21,51.1,0.4557625145518043,0.4376498800959232,0.4582132564841501,0.834967931245616,0.6505431986040431,0.3243369052923364,0.4236150619020284,0.32922961591840494,0.6212943429801321,0.9807042094099085,0.07912481087833512,1.0,1.0
7,ORCL,2018-09-24,51.24,0.4545983701979046,0.46642685851318966,0.47896253602305494,0.34484083325907283,0.6746381912640032,0.31496604943428164,0.4236150619020284,0.32922961591840494,0.6212943429801321,0.9845633674253833,0.08167722416184753,1.0,1.0
8,ORCL,2018-09-25,51.72,0.4883585564610011,0.4862110311750598,0.49394812680115274,0.24916800413134776,0.69025428128487,0.2832225457717814,0.4106436804839955,0.31406067129912185,0.6129187930902691,0.9977947669215455,0.09042835528952597,1.0,1.0
9,ORCL,2018-09-26,51.63,0.5093131548311991,0.49700239808153457,0.5276657060518732,0.23940450739518515,0.6967207364540093,0.2891294946433991,0.41286689854236686,0.3173743599254464,0.6128484126193647,0.995313879387836,0.08878751828275921,1.0,1.0
