,date,text,sentiment,title,Ticker
0,"Tue, 03 Sep 2019 09:00:00 -0400","CTRN is an underperforming discount retailer with a loyal customer base that the market mistakenly believes is suffering from obsolescence. In reality, CTRN remains a popular family destination.",Neutral,Behind The Idea - Citi Trends: The Forgotten Discount Retailer,CTRN
1,"Thu, 22 Aug 2019 11:41:23 -0400","Citi Trends, Inc. (CTRN) CEO Bruce Smith on Q2 2019 Results - Earnings Call Transcript",Neutral,"Citi Trends, Inc. (CTRN) CEO Bruce Smith on Q2 2019 Results - Earnings Call Transcript",CTRN
2,"Thu, 23 May 2019 11:57:11 -0400","Citi Trends, Inc. (CTRN) CEO Bruce Smith on Q1 2019 Results - Earnings Call Transcript",Neutral,"Citi Trends, Inc. (CTRN) CEO Bruce Smith on Q1 2019 Results - Earnings Call Transcript",CTRN
3,"Fri, 26 Apr 2019 13:06:13 -0400",Citi Trends is undervalued in comparison with other off-price retailer.,Positive,Is Citi Trends A Hidden Gem Among Off-Price Retailers?,CTRN
4,"Fri, 15 Mar 2019 10:40:38 -0400","Citi Trends, Inc.'s (CTRN) CEO Bruce Smith on Q4 2018 Results - Earnings Call Transcript",Neutral,"Citi Trends, Inc.'s (CTRN) CEO Bruce Smith on Q4 2018 Results - Earnings Call Transcript",CTRN
